,episode,score,Q_sum
1467,1467.0,0.0,2079266.855153175
1468,1468.0,0.0,2079877.1853933795
1469,1469.0,0.0,2080284.9034132473
1470,1470.0,0.0,2080590.4475353188
1471,1471.0,0.0,2080916.567165949
1472,1472.0,0.0,2082715.3779914842
1473,1473.0,0.0,2083262.5543101528
1474,1474.0,0.0,2083736.7080255046
1475,1475.0,0.0,2084391.8390298318
1476,1476.0,1.0,2085090.727568854
1477,1477.0,0.0,2085294.3213527706
1478,1478.0,0.0,2085910.0270973982
1479,1479.0,0.0,2086922.1923879317
1480,1480.0,0.0,2087474.133621738
1481,1481.0,0.0,2087661.8434263538
1482,1482.0,0.0,2088926.7655915308
1483,1483.0,0.0,2089888.3973749098
1484,1484.0,0.0,2090401.4206307286
1485,1485.0,0.0,2091255.4517301533
1486,1486.0,0.0,2091511.0099421924
1487,1487.0,0.0,2092692.8321545909
1488,1488.0,0.0,2093416.2519579937
1489,1489.0,1.0,2093971.4844249764
1490,1490.0,0.0,2094496.0245600904
1491,1491.0,0.0,2095210.441463491
1492,1492.0,0.0,2096253.8379929392
1493,1493.0,1.0,2098192.2730607255
1494,1494.0,0.0,2098906.196113379
1495,1495.0,0.0,2099672.2706082114
1496,1496.0,0.0,2099899.7104444895
1497,1497.0,0.0,2100776.994246653
1498,1498.0,0.0,2101730.0307562663
1499,1499.0,0.0,2102766.1709592054
1500,1500.0,0.0,2103480.1349633983
1501,1501.0,1.0,2104431.896552105
1502,1502.0,0.0,2104736.536642778
1503,1503.0,0.0,2105477.6556212413
1504,1504.0,0.0,2106327.2558600404
1505,1505.0,0.0,2107289.380995731
1506,1506.0,0.0,2107593.7915658583
1507,1507.0,0.0,2107934.749244602
1508,1508.0,0.0,2108265.3134542652
1509,1509.0,1.0,2108997.3060817863
1510,1510.0,0.0,2111405.1964574913
1511,1511.0,0.0,2112158.233811148
1512,1512.0,0.0,2112495.425258899
1513,1513.0,0.0,2114391.8639083216
1514,1514.0,2.0,2116770.721614296
1515,1515.0,1.0,2117192.020041442
1516,1516.0,0.0,2118359.9302166207
1517,1517.0,0.0,2119207.7150961654
1518,1518.0,0.0,2119799.314720228
1519,1519.0,0.0,2120122.9972835276
1520,1520.0,0.0,2120262.6045536445
1521,1521.0,0.0,2120505.9078035485
1522,1522.0,0.0,2121998.806729526
1523,1523.0,2.0,2124814.0961045
1524,1524.0,1.0,2127302.454254504
1525,1525.0,0.0,2127504.7694380153
1526,1526.0,0.0,2128090.614950026
1527,1527.0,0.0,2128457.81847122
1528,1528.0,0.0,2129191.145320706
1529,1529.0,0.0,2129449.709410659
1530,1530.0,0.0,2131353.3337818636
1531,1531.0,1.0,2131875.777915412
1532,1532.0,0.0,2132265.009679097
1533,1533.0,0.0,2132749.4033757583
1534,1534.0,0.0,2133644.180295648
1535,1535.0,0.0,2134448.8105422244
1536,1536.0,0.0,2134869.628564861
1537,1537.0,0.0,2136001.3280048715
1538,1538.0,0.0,2136791.4652432958
1539,1539.0,0.0,2137266.9632891016
1540,1540.0,0.0,2137610.776204763
1541,1541.0,0.0,2137926.3139564977
1542,1542.0,0.0,2138460.8791565346
1543,1543.0,0.0,2138682.082523553
1544,1544.0,0.0,2139121.875178863
1545,1545.0,0.0,2140908.523751195
1546,1546.0,0.0,2141321.384707763
1547,1547.0,0.0,2141626.123756889
1548,1548.0,1.0,2142208.889608061
1549,1549.0,1.0,2143168.1299629686
1550,1550.0,0.0,2144823.63082056
1551,1551.0,1.0,2146222.851061497
1552,1552.0,0.0,2148289.718471151
1553,1553.0,0.0,2149706.740269691
1554,1554.0,1.0,2152228.5416570357
1555,1555.0,0.0,2153965.011521563
1556,1556.0,0.0,2155758.6260242853
1557,1557.0,1.0,2156750.5683790674
1558,1558.0,0.0,2158583.8271283866
1559,1559.0,0.0,2160737.6140301893
1560,1560.0,0.0,2161834.5015443526
1561,1561.0,0.0,2163888.3696583332
1562,1562.0,0.0,2164988.6687923223
1563,1563.0,0.0,2167073.083857719
1564,1564.0,0.0,2168355.1263862643
1565,1565.0,0.0,2170023.327847333
1566,1566.0,1.0,2171765.150381963
1567,1567.0,1.0,2174044.2952764025
1568,1568.0,1.0,2175255.4711357057
1569,1569.0,0.0,2176883.633240002
1570,1570.0,1.0,2179298.8242937615
1571,1571.0,0.0,2180485.9356705775
1572,1572.0,0.0,2182280.2491782997
1573,1573.0,1.0,2183518.5615964006
1574,1574.0,1.0,2184025.177818239
1575,1575.0,0.0,2185122.443076457
1576,1576.0,0.0,2186056.9782109684
1577,1577.0,0.0,2187447.582743436
1578,1578.0,0.0,2188733.7547602984
1579,1579.0,1.0,2189554.9170943783
1580,1580.0,0.0,2190764.067018118
1581,1581.0,1.0,2192644.9316804293
1582,1582.0,0.0,2192957.5714041754
1583,1583.0,0.0,2193992.1854410507
1584,1584.0,1.0,2194625.838334199
1585,1585.0,1.0,2196500.4833881655
1586,1586.0,0.0,2197463.5849480843
1587,1587.0,2.0,2198304.655115668
1588,1588.0,0.0,2198919.333060132
1589,1589.0,0.0,2200284.012888103
1590,1590.0,0.0,2201772.821005003
1591,1591.0,0.0,2202631.524237478
1592,1592.0,0.0,2204555.517501441
1593,1593.0,0.0,2205991.640825241
1594,1594.0,0.0,2207169.055442743
1595,1595.0,0.0,2207682.756566858
1596,1596.0,0.0,2209825.688879879
1597,1597.0,0.0,2210732.4991127397
1598,1598.0,0.0,2211275.7289786125
1599,1599.0,0.0,2214170.017244622
1600,1600.0,0.0,2214971.6802890035
1601,1601.0,0.0,2215609.591260477
1602,1602.0,0.0,2216104.9381519384
1603,1603.0,0.0,2217365.566739438
1604,1604.0,1.0,2218136.304224491
1605,1605.0,2.0,2219591.103339491
1606,1606.0,0.0,2220932.2521596057
1607,1607.0,1.0,2221359.274955999
1608,1608.0,0.0,2223096.861203669
1609,1609.0,0.0,2225200.161108195
1610,1610.0,0.0,2225578.594041447
1611,1611.0,1.0,2226778.4171696743
1612,1612.0,0.0,2227301.8353057527
1613,1613.0,1.0,2228048.919887635
1614,1614.0,1.0,2229824.424412401
1615,1615.0,1.0,2231864.4690384213
1616,1616.0,1.0,2233028.6933113537
1617,1617.0,0.0,2233517.5426553106
1618,1618.0,1.0,2235100.9210507227
1619,1619.0,0.0,2236099.6131735286
1620,1620.0,0.0,2237817.5634109024
1621,1621.0,0.0,2239020.6037457637
1622,1622.0,0.0,2240424.2851410243
1623,1623.0,1.0,2241829.4712954834
1624,1624.0,0.0,2243306.9083965477
1625,1625.0,0.0,2243919.83656781
1626,1626.0,0.0,2246998.723466211
1627,1627.0,1.0,2248083.2085955404
1628,1628.0,0.0,2248797.1693116426
1629,1629.0,0.0,2249444.853570412
1630,1630.0,0.0,2250480.536542937
1631,1631.0,1.0,2251134.669609232
1632,1632.0,0.0,2252062.808315538
1633,1633.0,1.0,2253519.748041318
1634,1634.0,0.0,2255348.0473371353
1635,1635.0,1.0,2257365.355116002
1636,1636.0,0.0,2257949.162839396
1637,1637.0,0.0,2259008.1733373483
1638,1638.0,0.0,2260307.5033152737
1639,1639.0,0.0,2261167.384052549
1640,1640.0,0.0,2262130.0084579317
1641,1641.0,0.0,2264054.5088264304
1642,1642.0,0.0,2264538.206442041
1643,1643.0,0.0,2264814.8270156463
1644,1644.0,1.0,2266384.0516592655
1645,1645.0,1.0,2269004.728150063
1646,1646.0,1.0,2269852.3811733783
1647,1647.0,0.0,2271129.336728604
1648,1648.0,3.0,2273211.2861072477
1649,1649.0,0.0,2274143.8426012844
1650,1650.0,0.0,2275012.451682503
1651,1651.0,0.0,2275628.6095295674
1652,1652.0,1.0,2276987.308275762
1653,1653.0,0.0,2277769.769729702
1654,1654.0,0.0,2278744.039375976
1655,1655.0,0.0,2279454.698208521
1656,1656.0,0.0,2279738.3968897676
1657,1657.0,0.0,2280516.010571484
1658,1658.0,0.0,2280944.024988069
1659,1659.0,1.0,2281872.5199957336
1660,1660.0,0.0,2282371.6567179896
1661,1661.0,0.0,2282527.4504657327
1662,1662.0,2.0,2283490.864485547
1663,1663.0,1.0,2284610.3557194057
1664,1664.0,0.0,2285422.6180753745
1665,1665.0,0.0,2285895.0655135834
1666,1666.0,1.0,2286354.7955739093
1667,1667.0,0.0,2287033.892117854
1668,1668.0,0.0,2288253.0141998455
1669,1669.0,0.0,2288657.3311563237
1670,1670.0,0.0,2288884.3730894206
1671,1671.0,0.0,2289130.992940348
1672,1672.0,0.0,2290401.7958855038
1673,1673.0,1.0,2290809.4399537356
1674,1674.0,0.0,2291410.3679568465
1675,1675.0,0.0,2292125.831273192
1676,1676.0,1.0,2293144.244266041
1677,1677.0,2.0,2294507.2150918003
1678,1678.0,0.0,2294730.1314137215
1679,1679.0,1.0,2295090.124686142
1680,1680.0,0.0,2296228.8011060026
1681,1681.0,0.0,2296507.755892654
1682,1682.0,1.0,2298152.5788430525
1683,1683.0,0.0,2299219.6776834805
1684,1684.0,1.0,2303215.8141780365
1685,1685.0,0.0,2305628.188732859
1686,1686.0,0.0,2305817.1844262155
1687,1687.0,0.0,2306637.6160406307
1688,1688.0,0.0,2309087.523796304
1689,1689.0,0.0,2309882.798619202
1690,1690.0,0.0,2310266.627835257
1691,1691.0,1.0,2310915.1866437574
1692,1692.0,1.0,2311183.3926002034
1693,1693.0,0.0,2311900.880732762
1694,1694.0,1.0,2313510.781821485
1695,1695.0,0.0,2314256.165623957
1696,1696.0,0.0,2315338.428821421
1697,1697.0,0.0,2315611.102227382
1698,1698.0,0.0,2316643.5665606824
1699,1699.0,2.0,2317765.854052156
1700,1700.0,1.0,2319508.740354238
1701,1701.0,2.0,2321816.8212963236
1702,1702.0,0.0,2322777.326358665
1703,1703.0,0.0,2323329.8044715687
1704,1704.0,0.0,2324263.2941872533
1705,1705.0,0.0,2324685.7042232812
1706,1706.0,0.0,2325523.036515625
1707,1707.0,1.0,2326627.5416442854
1708,1708.0,0.0,2327041.606589886
1709,1709.0,0.0,2327939.332428077
1710,1710.0,0.0,2328503.509945118
1711,1711.0,1.0,2329313.942847436
1712,1712.0,0.0,2329648.587430177
1713,1713.0,1.0,2330678.631200945
1714,1714.0,1.0,2331235.9234267375
1715,1715.0,0.0,2334671.337382343
1716,1716.0,2.0,2336393.536349615
1717,1717.0,1.0,2340201.0902236467
1718,1718.0,1.0,2342876.0240638587
1719,1719.0,0.0,2343042.546156379
1720,1720.0,0.0,2343264.8249154314
1721,1721.0,0.0,2344196.109728815
1722,1722.0,0.0,2344401.349941786
1723,1723.0,2.0,2345933.4422993376
1724,1724.0,0.0,2346577.485418801
1725,1725.0,0.0,2347742.0374040515
1726,1726.0,2.0,2349193.7485963344
1727,1727.0,0.0,2350576.6602914804
1728,1728.0,0.0,2351344.8115005502
1729,1729.0,2.0,2351853.473071815
1730,1730.0,0.0,2352110.08050648
1731,1731.0,0.0,2352320.557380424
1732,1732.0,0.0,2352708.787304835
1733,1733.0,0.0,2353130.069018983
1734,1734.0,0.0,2353286.887487554
1735,1735.0,1.0,2355746.2309461725
1736,1736.0,0.0,2356164.379660461
1737,1737.0,0.0,2357365.469580344
1738,1738.0,1.0,2359969.4387556557
1739,1739.0,0.0,2360231.23992981
1740,1740.0,1.0,2361255.7697091596
1741,1741.0,0.0,2362376.151498568
1742,1742.0,1.0,2364518.7951357584
1743,1743.0,1.0,2364735.6574066686
1744,1744.0,0.0,2365940.669794843
1745,1745.0,1.0,2366954.482762371
1746,1746.0,1.0,2367418.172482534
1747,1747.0,0.0,2367593.975575341
1748,1748.0,2.0,2368476.192790633
1749,1749.0,0.0,2369086.392637501
1750,1750.0,0.0,2369361.4356277403
1751,1751.0,0.0,2370076.947247814
1752,1752.0,0.0,2370652.8127219877
1753,1753.0,0.0,2371325.307095705
1754,1754.0,2.0,2371980.2955930913
1755,1755.0,0.0,2372339.905901651
1756,1756.0,1.0,2373288.063310392
1757,1757.0,0.0,2374190.753622784
1758,1758.0,2.0,2375583.5776952095
1759,1759.0,1.0,2376072.2513075573
1760,1760.0,0.0,2376476.929610835
1761,1761.0,0.0,2377493.7614382147
1762,1762.0,2.0,2379277.6674417295
1763,1763.0,1.0,2379704.389161412
1764,1764.0,1.0,2380941.798911778
1765,1765.0,0.0,2381159.9278522218
1766,1766.0,0.0,2381379.9187109405
1767,1767.0,0.0,2381770.0714004817
1768,1768.0,0.0,2381923.471835612
1769,1769.0,0.0,2382702.5897190673
1770,1770.0,0.0,2383022.2487286865
1771,1771.0,0.0,2383925.636448734
1772,1772.0,0.0,2384156.226080572
1773,1773.0,0.0,2384815.192207485
1774,1774.0,0.0,2384914.8672768045
1775,1775.0,1.0,2386351.850994071
1776,1776.0,0.0,2386573.353103195
1777,1777.0,1.0,2387454.060292273
1778,1778.0,0.0,2388249.854700543
1779,1779.0,0.0,2389105.238956333
1780,1780.0,0.0,2389436.5997005426
1781,1781.0,1.0,2390389.5835723323
1782,1782.0,1.0,2391053.5730355205
1783,1783.0,1.0,2391475.4030246795
1784,1784.0,2.0,2392502.643742107
1785,1785.0,0.0,2392755.112049489
1786,1786.0,0.0,2392953.338615827
1787,1787.0,0.0,2393349.159385764
1788,1788.0,0.0,2394141.426207402
1789,1789.0,0.0,2394887.31584953
1790,1790.0,1.0,2395081.0877280445
1791,1791.0,1.0,2395548.452803241
1792,1792.0,1.0,2396606.806374943
1793,1793.0,1.0,2396906.5403208584
1794,1794.0,1.0,2397593.2810418
1795,1795.0,0.0,2397868.962592537
1796,1796.0,1.0,2398267.7025832734
1797,1797.0,2.0,2399004.626690507
1798,1798.0,0.0,2399137.8496512477
1799,1799.0,0.0,2399523.5999458632
1800,1800.0,1.0,2399961.2470592237
1801,1801.0,0.0,2400752.4527493957
1802,1802.0,0.0,2401858.6033741185
1803,1803.0,1.0,2403036.228440501
1804,1804.0,0.0,2403300.9134609113
1805,1805.0,0.0,2403506.163456829
1806,1806.0,0.0,2403684.4373174394
1807,1807.0,2.0,2404194.7932423856
1808,1808.0,0.0,2405169.427103977
1809,1809.0,0.0,2406239.656520672
1810,1810.0,0.0,2406394.471767004
1811,1811.0,1.0,2407318.08305815
1812,1812.0,0.0,2407505.2116112183
1813,1813.0,0.0,2408196.470855977
1814,1814.0,1.0,2408606.8864971204
1815,1815.0,1.0,2408963.6995442044
1816,1816.0,0.0,2409266.2031580578
1817,1817.0,1.0,2409709.487489837
1818,1818.0,0.0,2410448.4225236513
1819,1819.0,0.0,2411272.1210006047
1820,1820.0,0.0,2411736.1723799654
1821,1821.0,0.0,2411847.396957094
1822,1822.0,0.0,2412921.577652021
1823,1823.0,2.0,2413995.298358537
1824,1824.0,0.0,2414881.275420573
1825,1825.0,1.0,2415104.353602523
1826,1826.0,0.0,2415889.48379813
1827,1827.0,0.0,2416424.5008424297
1828,1828.0,0.0,2416691.5483045755
1829,1829.0,0.0,2417600.215906898
1830,1830.0,0.0,2418799.8251319895
1831,1831.0,0.0,2418940.6247471566
1832,1832.0,1.0,2421083.965149589
1833,1833.0,1.0,2421174.4517127215
1834,1834.0,0.0,2423138.8395262333
1835,1835.0,2.0,2424275.9556845166
1836,1836.0,0.0,2424724.7182950336
1837,1837.0,1.0,2426471.0422407743
1838,1838.0,2.0,2427032.3217103234
1839,1839.0,0.0,2427154.9356307634
1840,1840.0,2.0,2429537.1630032347
1841,1841.0,1.0,2429858.3190094065
1842,1842.0,0.0,2430072.113580869
1843,1843.0,0.0,2430858.9061411074
1844,1844.0,0.0,2431622.8545223842
1845,1845.0,0.0,2432647.6718924437
1846,1846.0,0.0,2433239.497992806
1847,1847.0,0.0,2433429.176929969
1848,1848.0,0.0,2434189.557985137
1849,1849.0,0.0,2434942.4818965103
1850,1850.0,2.0,2437443.5461920146
1851,1851.0,0.0,2437898.2828082936
1852,1852.0,0.0,2438795.9227382992
1853,1853.0,0.0,2440088.8966874946
1854,1854.0,0.0,2441518.686074637
1855,1855.0,0.0,2442013.8768728888
1856,1856.0,2.0,2442865.6654597134
1857,1857.0,1.0,2443944.7867648317
1858,1858.0,0.0,2444988.267648135
1859,1859.0,0.0,2445213.921818583
1860,1860.0,1.0,2445508.2610517405
1861,1861.0,1.0,2446588.0720901405
1862,1862.0,1.0,2446864.146889485
1863,1863.0,0.0,2447550.7387445224
1864,1864.0,0.0,2448028.601419548
1865,1865.0,1.0,2450739.404809379
1866,1866.0,0.0,2451736.5613728114
1867,1867.0,1.0,2454427.355177146
1868,1868.0,0.0,2454833.6393235438
1869,1869.0,1.0,2455996.7569224793
1870,1870.0,1.0,2456149.9591687494
1871,1871.0,2.0,2456698.028744407
1872,1872.0,1.0,2457363.429291553
1873,1873.0,0.0,2457950.251055392
1874,1874.0,0.0,2458474.632966867
1875,1875.0,0.0,2459038.125594224
1876,1876.0,0.0,2459707.5761196273
1877,1877.0,1.0,2460286.682397044
1878,1878.0,1.0,2460937.4889884456
1879,1879.0,2.0,2462100.809111088
1880,1880.0,0.0,2462431.5551587963
1881,1881.0,0.0,2463266.1530494816
1882,1882.0,0.0,2463379.059419884
1883,1883.0,2.0,2464374.402945802
1884,1884.0,0.0,2464519.3363573924
1885,1885.0,0.0,2464904.7747338917
1886,1886.0,0.0,2465472.8758463794
1887,1887.0,1.0,2467011.154018514
1888,1888.0,2.0,2467520.4313136083
1889,1889.0,1.0,2468113.272091273
1890,1890.0,0.0,2470768.8463052264
1891,1891.0,0.0,2471494.343062656
1892,1892.0,2.0,2472358.434988141
1893,1893.0,0.0,2472898.2629292207
1894,1894.0,0.0,2473345.808632078
1895,1895.0,0.0,2474057.640297853
1896,1896.0,0.0,2474487.007019255
1897,1897.0,0.0,2476121.5002138806
1898,1898.0,1.0,2476343.2948393845
1899,1899.0,1.0,2477934.3156206985
